id,group_id,member_id,category_id,transaction_at,transaction_type,amount,currency_code,merchant_name,is_shared_expense,is_planned,is_recurring,is_excluded,category_source,category_confidence,source_type,source_row_key,created_at,updated_at
830df91c-dd05-584b-b927-0e1a6186be3c,156e269b-ea27-5fff-8ebb-34800c8c6633,2d993649-e737-5205-80da-2adb2fc57884,6cc93ee2-deb4-4cab-bc1c-a303141f434e,2026-06-04T11:20:00+09:00,WITHDRAWAL,16000,KRW,본죽,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0011,2026-06-04T11:20:00+09:00,2026-06-04T11:20:00+09:00
61db39fb-75a9-53a7-9094-a631f6128d89,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,fd45205e-6d91-4e13-8026-528dc6490eee,2026-06-11T10:40:00+09:00,WITHDRAWAL,29100,KRW,무인양품,TRUE,TRUE,FALSE,FALSE,RULE,1,MOCK,SCN-02-TXN-0012,2026-06-11T10:40:00+09:00,2026-06-11T10:40:00+09:00
303afe71-ae73-57e9-9cfc-93cc46b71d65,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,b34cd883-6e30-461a-b4c3-4b9b576a7146,2026-07-24T17:10:00+09:00,WITHDRAWAL,47800,KRW,SK브로드밴드,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0013,2026-07-24T17:10:00+09:00,2026-07-24T17:10:00+09:00
2f32d2ab-2cea-5a55-806e-3766a4c6441b,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,40e4f314-39c2-4b5a-9726-925349fdb30e,2026-05-10T11:30:00+09:00,WITHDRAWAL,80900,KRW,한국전력,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0014,2026-05-10T11:30:00+09:00,2026-05-10T11:30:00+09:00
02ef7afd-30b2-5eec-b461-a0384dcb2f3c,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,6cc93ee2-deb4-4cab-bc1c-a303141f434e,2026-07-20T14:50:00+09:00,WITHDRAWAL,21000,KRW,본죽,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0015,2026-07-20T14:50:00+09:00,2026-07-20T14:50:00+09:00
2a83f708-a7d4-5eea-b9ed-41cb417a310c,156e269b-ea27-5fff-8ebb-34800c8c6633,2d993649-e737-5205-80da-2adb2fc57884,40e4f314-39c2-4b5a-9726-925349fdb30e,2026-06-08T07:30:00+09:00,WITHDRAWAL,94700,KRW,한국전력,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0016,2026-06-08T07:30:00+09:00,2026-06-08T07:30:00+09:00
eda2e957-7e06-5386-a365-e5d8b9e268e9,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,fd45205e-6d91-4e13-8026-528dc6490eee,2026-07-18T16:15:00+09:00,WITHDRAWAL,24000,KRW,무인양품,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0017,2026-07-18T16:15:00+09:00,2026-07-18T16:15:00+09:00
db94e63a-da4f-5e20-a0a0-a4b5e616fa29,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,6cc93ee2-deb4-4cab-bc1c-a303141f434e,2026-05-21T20:20:00+09:00,WITHDRAWAL,18700,KRW,본죽,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0018,2026-05-21T20:20:00+09:00,2026-05-21T20:20:00+09:00
05174a0a-fb56-5a84-84d5-aa2c25899208,156e269b-ea27-5fff-8ebb-34800c8c6633,2d993649-e737-5205-80da-2adb2fc57884,ab33986b-9f5c-4880-a7ee-7fcddac28f39,2026-06-07T11:00:00+09:00,WITHDRAWAL,74100,KRW,롯데마트,TRUE,FALSE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0019,2026-06-07T11:00:00+09:00,2026-06-07T11:00:00+09:00
31b8f2e1-7deb-57f4-bbca-5df0c2dc523e,156e269b-ea27-5fff-8ebb-34800c8c6633,2d993649-e737-5205-80da-2adb2fc57884,6cc93ee2-deb4-4cab-bc1c-a303141f434e,2026-06-15T10:20:00+09:00,WITHDRAWAL,16400,KRW,본죽,TRUE,TRUE,FALSE,FALSE,RULE,1,MOCK,SCN-02-TXN-0020,2026-06-15T10:20:00+09:00,2026-06-15T10:20:00+09:00
3bc61207-1f1e-5cc4-82da-035426d8fb06,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,83e4cc79-b0b8-45f7-86e5-c6b2a6776f39,2026-06-09T07:30:00+09:00,WITHDRAWAL,66600,KRW,LG유플러스,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0021,2026-06-09T07:30:00+09:00,2026-06-09T07:30:00+09:00
a9853915-bcc5-545c-9f9a-9a7d053b47c5,156e269b-ea27-5fff-8ebb-34800c8c6633,2d993649-e737-5205-80da-2adb2fc57884,c0b5ffc8-9200-4be2-9b67-f8d77d8e7444,2026-06-02T14:20:00+09:00,WITHDRAWAL,25100,KRW,상수도사업본부,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0022,2026-06-02T14:20:00+09:00,2026-06-02T14:20:00+09:00
59968f5a-2152-5110-9c24-1f227d0e6982,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,ab33986b-9f5c-4880-a7ee-7fcddac28f39,2026-06-16T21:00:00+09:00,WITHDRAWAL,54600,KRW,롯데마트,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0023,2026-06-16T21:00:00+09:00,2026-06-16T21:00:00+09:00
b4325403-f75e-5a6a-9125-d5b0a6bd7b73,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,3bb95988-e0a9-4a6d-931d-34bef5702bd8,2026-06-30T22:30:00+09:00,WITHDRAWAL,22600,KRW,동네약국,TRUE,FALSE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0024,2026-06-30T22:30:00+09:00,2026-06-30T22:30:00+09:00
687e39e1-70a7-509e-b832-dc5bd8a4f7bb,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,3bb95988-e0a9-4a6d-931d-34bef5702bd8,2026-05-31T09:40:00+09:00,WITHDRAWAL,21600,KRW,동네약국,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0025,2026-05-31T09:40:00+09:00,2026-05-31T09:40:00+09:00
b9cd2d50-ed6c-5ff4-bb4c-a0980bf7ffa1,156e269b-ea27-5fff-8ebb-34800c8c6633,2d993649-e737-5205-80da-2adb2fc57884,6cc93ee2-deb4-4cab-bc1c-a303141f434e,2026-06-05T20:15:00+09:00,WITHDRAWAL,16500,KRW,본죽,FALSE,TRUE,FALSE,FALSE,RULE,1,MOCK,SCN-02-TXN-0026,2026-06-05T20:15:00+09:00,2026-06-05T20:15:00+09:00
5b7cade0-a31e-5ca7-9f6f-81628c7acc3b,156e269b-ea27-5fff-8ebb-34800c8c6633,2d993649-e737-5205-80da-2adb2fc57884,3cdf72b5-3b0c-43c7-92a4-fb5261621ce6,2026-05-16T14:05:00+09:00,WITHDRAWAL,54300,KRW,카카오톡선물하기,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0027,2026-05-16T14:05:00+09:00,2026-05-16T14:05:00+09:00
5cfae87f-0dbf-53d3-97fa-c6115644bf5f,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,3cdf72b5-3b0c-43c7-92a4-fb5261621ce6,2026-05-30T09:00:00+09:00,WITHDRAWAL,51400,KRW,카카오톡선물하기,FALSE,TRUE,FALSE,FALSE,RULE,1,MOCK,SCN-02-TXN-0028,2026-05-30T09:00:00+09:00,2026-05-30T09:00:00+09:00
10c2c924-48eb-5c14-a124-0d9cc1a839c4,156e269b-ea27-5fff-8ebb-34800c8c6633,2d993649-e737-5205-80da-2adb2fc57884,6cc93ee2-deb4-4cab-bc1c-a303141f434e,2026-05-31T07:10:00+09:00,WITHDRAWAL,17900,KRW,본죽,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0029,2026-05-31T07:10:00+09:00,2026-05-31T07:10:00+09:00
8dfc1259-c12d-5c81-873d-cf6252d882de,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,b34cd883-6e30-461a-b4c3-4b9b576a7146,2026-05-29T07:50:00+09:00,WITHDRAWAL,37200,KRW,SK브로드밴드,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0030,2026-05-29T07:50:00+09:00,2026-05-29T07:50:00+09:00
6bb1ce69-2bd9-54c4-a42b-b973a23098e2,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,6cc93ee2-deb4-4cab-bc1c-a303141f434e,2026-06-26T18:30:00+09:00,WITHDRAWAL,16200,KRW,본죽,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0031,2026-06-26T18:30:00+09:00,2026-06-26T18:30:00+09:00
b5c42fcf-cdac-5585-a19b-d0fb10a4119e,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,fd45205e-6d91-4e13-8026-528dc6490eee,2026-06-27T13:30:00+09:00,WITHDRAWAL,30600,KRW,무인양품,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0032,2026-06-27T13:30:00+09:00,2026-06-27T13:30:00+09:00
883857bb-1255-5ed6-98a6-adab368faf83,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,40e4f314-39c2-4b5a-9726-925349fdb30e,2026-07-27T08:05:00+09:00,WITHDRAWAL,99600,KRW,한국전력,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0033,2026-07-27T08:05:00+09:00,2026-07-27T08:05:00+09:00
633f34cb-4722-5930-aba7-68d9aba7eedd,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,c0b5ffc8-9200-4be2-9b67-f8d77d8e7444,2026-06-22T17:40:00+09:00,WITHDRAWAL,21200,KRW,상수도사업본부,FALSE,TRUE,FALSE,FALSE,RULE,1,MOCK,SCN-02-TXN-0034,2026-06-22T17:40:00+09:00,2026-06-22T17:40:00+09:00
0a427bbf-1a73-54c8-967c-82ad564efe58,156e269b-ea27-5fff-8ebb-34800c8c6633,2d993649-e737-5205-80da-2adb2fc57884,fd45205e-6d91-4e13-8026-528dc6490eee,2026-06-14T12:05:00+09:00,WITHDRAWAL,24800,KRW,무인양품,FALSE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0035,2026-06-14T12:05:00+09:00,2026-06-14T12:05:00+09:00
b7f5f62d-cd7c-5245-a592-5c434b56fc2d,156e269b-ea27-5fff-8ebb-34800c8c6633,2d993649-e737-5205-80da-2adb2fc57884,b34cd883-6e30-461a-b4c3-4b9b576a7146,2026-06-09T12:00:00+09:00,WITHDRAWAL,38100,KRW,SK브로드밴드,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0036,2026-06-09T12:00:00+09:00,2026-06-09T12:00:00+09:00
874e5712-f2c0-54fa-a225-54896e255533,156e269b-ea27-5fff-8ebb-34800c8c6633,2d993649-e737-5205-80da-2adb2fc57884,ab33986b-9f5c-4880-a7ee-7fcddac28f39,2026-06-28T12:20:00+09:00,WITHDRAWAL,67800,KRW,롯데마트,TRUE,TRUE,FALSE,FALSE,RULE,1,MOCK,SCN-02-TXN-0037,2026-06-28T12:20:00+09:00,2026-06-28T12:20:00+09:00
ebbb631c-567f-5598-9821-67b18fe02c5a,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,b34cd883-6e30-461a-b4c3-4b9b576a7146,2026-07-24T16:45:00+09:00,WITHDRAWAL,40400,KRW,KT인터넷,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0038,2026-07-24T16:45:00+09:00,2026-07-24T16:45:00+09:00
06e9acf3-333f-5f8c-8fe1-1813b7ea3784,156e269b-ea27-5fff-8ebb-34800c8c6633,2d993649-e737-5205-80da-2adb2fc57884,40e4f314-39c2-4b5a-9726-925349fdb30e,2026-06-09T21:00:00+09:00,WITHDRAWAL,95700,KRW,한국전력,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0039,2026-06-09T21:00:00+09:00,2026-06-09T21:00:00+09:00
525103ec-348f-5edb-942b-799959266444,156e269b-ea27-5fff-8ebb-34800c8c6633,2d993649-e737-5205-80da-2adb2fc57884,ab33986b-9f5c-4880-a7ee-7fcddac28f39,2026-05-30T17:30:00+09:00,WITHDRAWAL,59600,KRW,롯데마트,TRUE,TRUE,FALSE,FALSE,RULE,1,MOCK,SCN-02-TXN-0040,2026-05-30T17:30:00+09:00,2026-05-30T17:30:00+09:00
25ee20a6-c1ed-560f-8897-fd5f200255c9,156e269b-ea27-5fff-8ebb-34800c8c6633,2d993649-e737-5205-80da-2adb2fc57884,40e4f314-39c2-4b5a-9726-925349fdb30e,2026-07-13T17:40:00+09:00,WITHDRAWAL,99200,KRW,도시가스,FALSE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0041,2026-07-13T17:40:00+09:00,2026-07-13T17:40:00+09:00
46b32540-7b00-574b-b269-5890485eff60,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,6cc93ee2-deb4-4cab-bc1c-a303141f434e,2026-05-14T16:40:00+09:00,WITHDRAWAL,15600,KRW,본죽,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0042,2026-05-14T16:40:00+09:00,2026-05-14T16:40:00+09:00
61b77e5e-ead0-5c52-8494-c4cd6f4bd154,156e269b-ea27-5fff-8ebb-34800c8c6633,2d993649-e737-5205-80da-2adb2fc57884,fd45205e-6d91-4e13-8026-528dc6490eee,2026-05-15T10:30:00+09:00,WITHDRAWAL,28100,KRW,무인양품,TRUE,TRUE,FALSE,FALSE,RULE,1,MOCK,SCN-02-TXN-0043,2026-05-15T10:30:00+09:00,2026-05-15T10:30:00+09:00
9ec3b95d-90cb-5e87-8189-27894706a808,156e269b-ea27-5fff-8ebb-34800c8c6633,2d993649-e737-5205-80da-2adb2fc57884,ab33986b-9f5c-4880-a7ee-7fcddac28f39,2026-07-12T14:30:00+09:00,WITHDRAWAL,68600,KRW,롯데마트,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0044,2026-07-12T14:30:00+09:00,2026-07-12T14:30:00+09:00
9b9a68c0-97ab-5aec-8632-fde43c97c124,156e269b-ea27-5fff-8ebb-34800c8c6633,2d993649-e737-5205-80da-2adb2fc57884,40e4f314-39c2-4b5a-9726-925349fdb30e,2026-06-15T11:45:00+09:00,WITHDRAWAL,78900,KRW,도시가스,FALSE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0045,2026-06-15T11:45:00+09:00,2026-06-15T11:45:00+09:00
e05e3ae5-48b0-5a35-9c52-f7f6e32fd8ab,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,ab33986b-9f5c-4880-a7ee-7fcddac28f39,2026-07-10T07:45:00+09:00,WITHDRAWAL,50900,KRW,롯데마트,TRUE,FALSE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0046,2026-07-10T07:45:00+09:00,2026-07-10T07:45:00+09:00
2144f200-1149-58eb-aa0e-183f84813d01,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,c0b5ffc8-9200-4be2-9b67-f8d77d8e7444,2026-06-13T08:50:00+09:00,WITHDRAWAL,20700,KRW,상수도사업본부,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0047,2026-06-13T08:50:00+09:00,2026-06-13T08:50:00+09:00
7904512b-cf63-53cb-be48-7f0899927771,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,fd45205e-6d91-4e13-8026-528dc6490eee,2026-07-16T23:30:00+09:00,WITHDRAWAL,27400,KRW,무인양품,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-02-TXN-0048,2026-07-16T23:30:00+09:00,2026-07-16T23:30:00+09:00
b4fd375b-aaab-5332-96db-fc9ee78bdef4,156e269b-ea27-5fff-8ebb-34800c8c6633,2d993649-e737-5205-80da-2adb2fc57884,fd45205e-6d91-4e13-8026-528dc6490eee,2026-07-14T12:20:00+09:00,WITHDRAWAL,27000,KRW,무인양품,TRUE,FALSE,FALSE,FALSE,RULE,1,MOCK,SCN-02-TXN-0049,2026-07-14T12:20:00+09:00,2026-07-14T12:20:00+09:00
bf5921ab-82a3-54ed-a5d7-5f7563298a31,156e269b-ea27-5fff-8ebb-34800c8c6633,7f9326bc-4425-5324-a877-f8fb47b4ffab,6cc93ee2-deb4-4cab-bc1c-a303141f434e,2026-06-24T07:30:00+09:00,WITHDRAWAL,19600,KRW,본죽,TRUE,TRUE,FALSE,FALSE,RULE,1,MOCK,SCN-02-TXN-0050,2026-06-24T07:30:00+09:00,2026-06-24T07:30:00+09:00
39f90d49-2978-5ff3-8812-19b975bf6211,c9485bf9-c5e3-578a-8c52-7ed69199fe24,ac185801-2dae-53a8-9834-c5728e40b238,41d1ee4f-a1a4-4451-b1d3-d308fb8835c8,2026-06-07T08:50:00+09:00,WITHDRAWAL,178500,KRW,정기적금,FALSE,TRUE,FALSE,FALSE,RULE,1,MOCK,SCN-03-TXN-0001,2026-06-07T08:50:00+09:00,2026-06-07T08:50:00+09:00
9d5b0346-68f1-513b-abe2-f196dbb10822,c9485bf9-c5e3-578a-8c52-7ed69199fe24,1a61382a-e3e9-5e5f-9f0c-ce2fe2d319ba,310a940c-36e7-46ed-a99e-7df310d01459,2026-05-24T16:10:00+09:00,WITHDRAWAL,115600,KRW,학원,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-03-TXN-0002,2026-05-24T16:10:00+09:00,2026-05-24T16:10:00+09:00
4dc56bff-f976-57d5-8c84-184b08f718ad,c9485bf9-c5e3-578a-8c52-7ed69199fe24,7bb73d8e-952f-53c4-a751-50981e806b2c,41d1ee4f-a1a4-4451-b1d3-d308fb8835c8,2026-07-08T21:15:00+09:00,WITHDRAWAL,204200,KRW,정기적금,FALSE,TRUE,FALSE,FALSE,RULE,1,MOCK,SCN-03-TXN-0003,2026-07-08T21:15:00+09:00,2026-07-08T21:15:00+09:00
a3e60fbb-0a99-58c7-ad36-09c93cfcf6ae,c9485bf9-c5e3-578a-8c52-7ed69199fe24,ac185801-2dae-53a8-9834-c5728e40b238,310a940c-36e7-46ed-a99e-7df310d01459,2026-07-17T20:00:00+09:00,WITHDRAWAL,115900,KRW,학원,TRUE,TRUE,FALSE,FALSE,RULE,1,MOCK,SCN-03-TXN-0004,2026-07-17T20:00:00+09:00,2026-07-17T20:00:00+09:00
3162dd33-97f0-5bd3-847f-950a5b0ec9d2,c9485bf9-c5e3-578a-8c52-7ed69199fe24,ac185801-2dae-53a8-9834-c5728e40b238,8129b203-806e-4eb0-9c74-64fd570e0a2b,2026-05-11T11:45:00+09:00,WITHDRAWAL,48800,KRW,자격시험원,TRUE,FALSE,TRUE,FALSE,RULE,1,MOCK,SCN-03-TXN-0005,2026-05-11T11:45:00+09:00,2026-05-11T11:45:00+09:00
d73a6d0d-11a8-5840-963f-ef7ee02048ed,c9485bf9-c5e3-578a-8c52-7ed69199fe24,1a61382a-e3e9-5e5f-9f0c-ce2fe2d319ba,8092f436-2059-4df5-9387-2a95d266b57c,2026-07-04T13:05:00+09:00,WITHDRAWAL,5300,KRW,동네카페,FALSE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-03-TXN-0006,2026-07-04T13:05:00+09:00,2026-07-04T13:05:00+09:00
860a4ce7-1f8b-5a04-8cd0-22a241f80bef,c9485bf9-c5e3-578a-8c52-7ed69199fe24,1a61382a-e3e9-5e5f-9f0c-ce2fe2d319ba,8129b203-806e-4eb0-9c74-64fd570e0a2b,2026-06-27T08:00:00+09:00,WITHDRAWAL,41300,KRW,자격시험원,TRUE,TRUE,FALSE,FALSE,RULE,1,MOCK,SCN-03-TXN-0007,2026-06-27T08:00:00+09:00,2026-06-27T08:00:00+09:00
88746562-cb8d-5f3f-bf06-5c3f6e09396c,c9485bf9-c5e3-578a-8c52-7ed69199fe24,ac185801-2dae-53a8-9834-c5728e40b238,8129b203-806e-4eb0-9c74-64fd570e0a2b,2026-07-19T08:45:00+09:00,WITHDRAWAL,42000,KRW,자격시험원,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-03-TXN-0008,2026-07-19T08:45:00+09:00,2026-07-19T08:45:00+09:00
a2422581-0c17-5892-9a10-21ab938f4585,c9485bf9-c5e3-578a-8c52-7ed69199fe24,1a61382a-e3e9-5e5f-9f0c-ce2fe2d319ba,8129b203-806e-4eb0-9c74-64fd570e0a2b,2026-07-13T17:05:00+09:00,WITHDRAWAL,31600,KRW,자격시험원,FALSE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-03-TXN-0009,2026-07-13T17:05:00+09:00,2026-07-13T17:05:00+09:00
ca617c96-770e-53cf-8fcf-18668b517125,c9485bf9-c5e3-578a-8c52-7ed69199fe24,1a61382a-e3e9-5e5f-9f0c-ce2fe2d319ba,310a940c-36e7-46ed-a99e-7df310d01459,2026-05-03T08:30:00+09:00,WITHDRAWAL,138100,KRW,학원,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-03-TXN-0010,2026-05-03T08:30:00+09:00,2026-05-03T08:30:00+09:00
30200656-3d3e-5b39-8433-2d90752fd523,c9485bf9-c5e3-578a-8c52-7ed69199fe24,ac185801-2dae-53a8-9834-c5728e40b238,8129b203-806e-4eb0-9c74-64fd570e0a2b,2026-06-13T09:45:00+09:00,WITHDRAWAL,52200,KRW,자격시험원,TRUE,FALSE,TRUE,FALSE,RULE,1,MOCK,SCN-03-TXN-0011,2026-06-13T09:45:00+09:00,2026-06-13T09:45:00+09:00
9493716a-90b7-50b9-a587-e6dde2a6eb6b,c9485bf9-c5e3-578a-8c52-7ed69199fe24,ac185801-2dae-53a8-9834-c5728e40b238,310a940c-36e7-46ed-a99e-7df310d01459,2026-05-06T11:50:00+09:00,WITHDRAWAL,149400,KRW,학원,TRUE,TRUE,FALSE,FALSE,RULE,1,MOCK,SCN-03-TXN-0012,2026-05-06T11:50:00+09:00,2026-05-06T11:50:00+09:00
3a9dcdd5-9499-5e6d-8b0e-a37a12d2fd89,c9485bf9-c5e3-578a-8c52-7ed69199fe24,1a61382a-e3e9-5e5f-9f0c-ce2fe2d319ba,8129b203-806e-4eb0-9c74-64fd570e0a2b,2026-05-07T12:20:00+09:00,WITHDRAWAL,34500,KRW,자격시험원,FALSE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-03-TXN-0013,2026-05-07T12:20:00+09:00,2026-05-07T12:20:00+09:00
259978b0-cde3-59ce-bd80-852444916373,c9485bf9-c5e3-578a-8c52-7ed69199fe24,1a61382a-e3e9-5e5f-9f0c-ce2fe2d319ba,05eb3ee1-af14-4451-9ea1-ae29752fe4b4,2026-07-03T15:20:00+09:00,WITHDRAWAL,163900,KRW,증권사이체,TRUE,TRUE,FALSE,FALSE,RULE,1,MOCK,SCN-03-TXN-0014,2026-07-03T15:20:00+09:00,2026-07-03T15:20:00+09:00
9313cb17-bd7b-5706-a9e2-9fe1941d661d,c9485bf9-c5e3-578a-8c52-7ed69199fe24,1a61382a-e3e9-5e5f-9f0c-ce2fe2d319ba,6beaf245-3636-4997-b4ba-fb7a2e94510e,2026-06-11T20:20:00+09:00,WITHDRAWAL,4300,KRW,티머니,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-03-TXN-0015,2026-06-11T20:20:00+09:00,2026-06-11T20:20:00+09:00
3645b610-a74c-558f-97b9-5358baebae32,c9485bf9-c5e3-578a-8c52-7ed69199fe24,ac185801-2dae-53a8-9834-c5728e40b238,8129b203-806e-4eb0-9c74-64fd570e0a2b,2026-05-10T13:30:00+09:00,WITHDRAWAL,46700,KRW,자격시험원,TRUE,TRUE,FALSE,FALSE,RULE,1,MOCK,SCN-03-TXN-0016,2026-05-10T13:30:00+09:00,2026-05-10T13:30:00+09:00
6ae5f2fe-d053-5c56-a6cb-3ffc04442714,c9485bf9-c5e3-578a-8c52-7ed69199fe24,ac185801-2dae-53a8-9834-c5728e40b238,41d1ee4f-a1a4-4451-b1d3-d308fb8835c8,2026-05-09T23:30:00+09:00,WITHDRAWAL,179000,KRW,정기적금,TRUE,TRUE,FALSE,FALSE,RULE,1,MOCK,SCN-03-TXN-0017,2026-05-09T23:30:00+09:00,2026-05-09T23:30:00+09:00
400ba25a-9e1a-5482-9e01-6c5027ba669a,c9485bf9-c5e3-578a-8c52-7ed69199fe24,1a61382a-e3e9-5e5f-9f0c-ce2fe2d319ba,05eb3ee1-af14-4451-9ea1-ae29752fe4b4,2026-06-10T10:05:00+09:00,WITHDRAWAL,117000,KRW,증권사이체,TRUE,TRUE,TRUE,FALSE,RULE,1,MOCK,SCN-03-TXN-0018,2026-06-10T10:05:00+09:00,2026-06-10T10:05:00+09:00
226f4418-aa45-59cb-9ac3-6a95ff2ef8a2,c9485bf9-c5e3-578a-8c52-7ed69199fe24,1a61382a-e3e9-5e5f-9f0c-ce2fe2d319ba,41d1ee4f-a1a4-4451-b1d3-d308fb8835c8,2026-07-18T21:15:00+09:00,WITHDRAWAL,191900,KRW,정기적금,TRUE,TRUE,FALSE,FALSE,RULE,1,MOCK,SCN-03-TXN-0019,2026-07-18T21:15:00+09:00,2026-07-18T21:15:00+09:00
101a221d-a225-5167-a96e-df5daacdafcb,c9485bf9-c5e3-578a-8c52-7ed69199fe24,7bb73d8e-952f-53c4-a751-50981e806b2c,8129b203-806e-4eb0-9c74-64fd570e0a2b,2026-07-10T11:10:00+09:00,WITHDRAWAL,45700,KRW,자격시험원,TRUE,TRUE,FALSE,FALSE,RULE,1,MOCK,SCN-03-TXN-0020,2026-07-10T11:10:00+09:00,2026-07-10T11:10:00+09:00
bb19ec38-d6f3-5410-b781-30e5d32b3509,c9485bf9-c5e3-578a-8c52-7ed69199fe24,ac185801-2dae-53a8-9834-c5728e40b238,310a940c-36e7-46ed-a99e-7df310d01459,2026-07-03T22:30:00+09:00,WITHDRAWAL,152900,KRW,패스트캠퍼스,TRUE,TRUE,FALSE,FALSE,RULE,1,MOCK,SCN-03-TXN-0021,2026-07-03T22:30:00+09:00,2026-07-03T22:30:00+09:00
